data_id,fact,generated_rule,golden_rule,yesNoRatio
10,"The copperhead and the rattlesnake share three characteristics that can quickly distinguish them from other non-venomous snakes.
1. Broad, flattened, arrow shaped heads with narrow necks, while the heads of non venomous snakes are long and slender.
2. The venomous snakes have elliptical shaped eyes similar to a cat’s eye, while non venomous snakes eyes are round.
3. Sensory pits located near the nostrils are also unique to venomous snakes.
Venomous snakes usually have a triangular (wide at the back and attached to a narrow neck) or 'spade-shaped' head.
In Kentucky, the black part in the center of the eye (pupil) of harmless snakes is round. Venomous snakes have egg-shaped or cat-like (elliptical) pupils.
Venomous snakes in Kentucky have a very conspicuous sensory area or pit (hence the name 'pit viper') on each side of the head. The pit looks somewhat like a nostril and helps the snake locate warm-bodied prey. It is located about midway and slightly below the eye and nostril. Non-venomous snakes do not have pits.","if a snake has broad head and narrow body, and if the head is attached to the body by a narrow neck, then it is venomous.",yes,39.77489471435547
11,"Most species of snake are nonvenomous and those that have venom use it primarily to kill and subdue prey rather than for self-defense.

Spiders are air-breathing arthropods that have eight legs, chelicerae with fangs generally able to inject venom.

The venomous sting of scorpion is used for offense and defense.",there exist spider with fangs which are venomous.,yes,44.966766238212585
12,"Adult butterflies have large, often brightly coloured wings, and conspicuous, fluttering flight.","there exist butterflies, which have large, often brightly coloured wings, and conspicuous, fluttering flight.",yes,52.383190393447876
13,"Butterflies are great for your garden as they are attracted to bright flowers and need to feed on nectar. When they do this their bodies collect pollen and carry it to other plants. This helps fruits, vegetables and flowers to produce new seeds. The majority of plants need pollinators like bees and butterflies to reproduce.

When birds eat fruits and berries, they move seeds away from the parent plant. Sometimes they do this by carrying a large fruit away to eat it. Sometimes they do this by eating small fruits and berries whole. When they defecate (poop) in another place, the seeds are also covered with fertilizer. When seeds grow near the parent plant, they may compete for water, light, and nutrients. When they are far away, they don’t compete with the parent or each other as much. There may have been diseases or other living things that attacked the parent plant. Birds may have moved the seeds away to a safer place.

Bees feed on and require both nectar and pollen. Most pollen is used by bees as larvae food, but bees also transfer it from plant-to-plant, providing the pollination services needed by plants and nature as a whole.","if a fruit or a plant have to deal with competition with other fruits or plants, then it is likely to have evolved to be big.",yes,43.577125668525696
14,"Flowers produce nectar as a reward for pollination, the process of transferring pollen from flower to flower. Many flowers need pollen to reproduce. However, because plants are immobile they need help with pollen transfer. An animal that transfers pollen from flower to flower is called a pollinator. By rewarding pollinators with nectar, the animals inadvertently help the plant with pollen transfer. This monarch, covered with sticky grains of pollen, is serving as a pollinator.

Plants can propagate themselves by having animals eat their fruit and then defecate the seeds elsewhere, although humans don't really contribute to the process in this way.

Fruit is organic plant matter which contains seeds; their 'intention' (if such a term can be applied to plants) is that they are eaten by animals. The seeds will not be digested but excreted, usually whole, in a nutrient-rich manner which will enable them to grow where they land. Essentially, fruit is the plant's way to transport its seeds.","if the water evaporates from the air, then the air will become drier.",no,54.57751154899597
15,"In late Ordovician, the appearance and development of terrestrial plants and microphytoplankton, which consumed atmospheric carbon dioxide, thus, diminishing the greenhouse effect and promoting the transition of the climatic system to the glacial mode, played a unique role in that period.

The ""greening"" of the continents occurred during the Devonian. The covering of the planet's continents with massive photosynthesizing land plants in the first forests may have reduced CO2 levels in the atmosphere. Since CO2 is a greenhouse gas, reduced levels might have helped produce a chillier climate.","if a plant grow in the rainforest, then the climate probably colder.",no,52.664679288864136
16,"Drosera, which is commonly known as the sundews, is one of the largest genera of carnivorous plants, with at least 194 species.
The trapping and digestion mechanism of Drosera usually employs two types of glands: stalked glands that secrete sweet mucilage to attract and ensnare insects and enzymes to digest them, and sessile glands that absorb the resulting nutrient soup.
The Venus flytrap (Dionaea muscipula) is a carnivorous plant native to subtropical wetlands on the East Coast of the United States in North Carolina and South Carolina. It catches its prey—chiefly insects and arachnids—with a trapping structure formed by the terminal portion of each of the plant's leaves, which is triggered by tiny hairs (called ""trigger hairs"" or ""sensitive hairs"") on their inner surfaces.

Pitcher plants are several different carnivorous plants which have modified leaves known as pitfall traps—a prey-trapping mechanism featuring a deep cavity filled with digestive liquid. The traps of what are considered to be ""true"" pitcher plants are formed by specialized leaves. The plants attract and drown their prey with nectar.","if something has a function that is useful to plants, then it must have been useful to plants for a.",no,44.05026733875275
17,"Radishes grow best in full sun in light, sandy loams, with a soil pH 6.5 to 7.0, but for late-season crops, a clayey-loam is ideal. Soils that bake dry and form a crust in dry weather are unsuitable and can impair germination.

Cabbage performs best when grown in well-drained soil in a location that receives full sun. 

Carrots grow best in full sun but tolerate some shade. The optimum temperature is 16 to 21 °C (61 to 70 °F). The ideal soil is deep, loose and well-drained, sandy or loamy, with a pH of 6.3 to 6.8.","if a plant needs a rich soil and full sun, then it probably grow well.",no,45.168450474739075
18,"Nearly all eucalyptus are evergreen, but some tropical species lose their leaves at the end of the dry season. 
There are more than 700 species of eucalyptus and most are native to Australia; a very small number are found in adjacent areas of New Guinea and Indonesia. One species, Eucalyptus deglupta, ranges as far north as the Philippines. 
Podocarpus latifolius (broad-leaved yellowwood or real yellowwood, Afrikaans: Opregte-geelhout, Northern Sotho: Mogôbagôba, Xhosa: Umcheya, Zulu: Umkhoba) is a large evergreen tree up to 35 m high and 3 m trunk diameter.
It is commonly found in afro-temperate forests and often in mountainous areas. In harsh or exposed areas it tends to become stunted, small and dense.

The name live oak comes from the fact that evergreen oaks remain green and ""live"" throughout winter, when other oaks are dormant and leafless. The name is used mainly in North America, where evergreen oaks are widespread in warmer areas.
Live Oak gets some kind of precipitation, on average, 93 days per year.","if a tree has a green color and a life span longer than 10 years, then it is a live oak.",no,44.132766127586365
19,"Pitcher plants are several different carnivorous plants which have modified leaves known as pitfall traps—a prey-trapping mechanism featuring a deep cavity filled with digestive liquid. The plants attract and drown their prey with nectar.

Drosera, which is commonly known as the sundews, is one of the largest genera of carnivorous plants, with at least 194 species. These members of the family Droseraceae lure, capture, and digest insects using stalked mucilaginous glands covering their leaf surfaces. The insects are used to supplement the poor mineral nutrition of the soil in which the plants grow.

The Venus flytrap (Dionaea muscipula) is a carnivorous plant native to subtropical wetlands on the East Coast of the United States in North Carolina and South Carolina. It catches its prey—chiefly insects and arachnids—with a trapping structure formed by the terminal portion of each of the plant's leaves, which is triggered by tiny hairs (called ""trigger hairs"" or ""sensitive hairs"") on their inner surfaces.",there exist plant with glands that trap and digest insects.,yes,44.21999752521515
20,"Morinda citrifolia is a fruit-bearing tree in the coffee family, Rubiaceae. 
The fresh fruit's strong, vomit-like odor has made it a famine food in most regions, but it remains a staple food among some cultures, and has been used in traditional medicine.
Named in some regions as the ""king of fruits"", the durian is distinctive for its large size, strong odour, and thorn-covered rind. 

The Champedek is very much like a jackfruit, if you are familiar with the more popular fruit. To tell if a fruit is ripe on the tree, you must put your nose to it and you will begin to smell a very strong petrochemical smell.","there exist fruit that is larger than a durian, and that has an extremely strong odor.",no,43.49958896636963
21,"Medical cannabis (or medical marijuana) refers to the use of cannabis and its constituent cannabinoids, in an effort to treat disease or improve symptoms.
Short-term use increases both minor and major adverse effects. Common side effects include dizziness, feeling tired, vomiting, and hallucinations. Long-term effects of cannabis are not clear. Concerns including memory and cognition problems, risk of addiction, schizophrenia in young people, and the risk of children taking it by accident.
Opium is a highly addictive narcotic drug acquired in the dried latex form the opium poppy (Papaver somniferum) seed pod. Heroin is derived from the morphine alkaloid found in opium.

Native to the Americas, the tobacco plant bears distinctive large leaves that are a particularly concentrated source of nicotine. Nicotine is the chief active ingredient in the tobacco used in cigarettes, cigars, and snuff and is an addictive drug.","there exist drugs, which are derived from the tobacco plant and nicotine, that are addictive.",yes,49.9730110168457
22,"As a fast-growing plant, diseases are not generally a problem with radishes, but some insect pests can be a nuisance.
The ideal soil for carrots is deep, loose and well-drained, sandy or loamy, with a pH of 6.3 to 6.8.
Soybean plants are vulnerable to a wide range of bacterial diseases, fungal diseases, viral diseases and parasites.
Soybean can grow in a wide range of soils, with optimum growth in moist alluvial soils with a good organic content.
Cucurbita can be susceptible to the pest Bemisia argentifolii (silverleaf whitefly).
Cucurbitas are sensitive to frost, and they prefer both bright sunlight and soil with a pH of 6.0 to 7.0.","if a plant can not tolerate the weather or soil, then it can not grow well in those environments.",yes,48.12134802341461
23,"The pitcher plant is carnivorous, so it does get some of its energy from prey. But because it is still a plant, it also gets energy from photosynthesis. So the pitcher plant produces oxygen as a product of photosynthesis.

Drosera, which is commonly known as the sundews, is one of the largest genera of carnivorous plants, with at least 194 species.
Drosera is a photosynthetic plant.
The Venus flytrap (Dionaea muscipula) is a carnivorous plant.
The leaf blade of Venus flytrap is divided into two regions: a flat, heart-shaped photosynthesis-capable petiole, and a pair of terminal lobes hinged at the midrib, forming the trap which is the true leaf.","if a plant gets some of its energy from prey, then it probably gets some of its energy from photosynthesis.",yes,49.648767709732056
24,"Mentha longifolia also called the mint. It is a herbaceous perennial plant having an aroma of peppermint. 
Mints will grow 10–120 cm (4–48 inches) tall and can spread over an indeterminate area.
Hostas are herbaceous perennial plants, growing from rhizomes or stolons, with broad lanceolate or ovate leaves varying widely in size by species from 1–18 in (3–45 cm) long and 0.75–12 in (2–30 cm) broad.
Variation among the numerous cultivars is even greater, with clumps ranging from less than four in (10 cm) across and three in (8 cm) high to more than six ft (200 cm) across and four ft (130 cm) high.

The peony or paeony is a flowering plant in the genus Paeonia, the only genus in the family Paeoniaceae.
Most peony are herbaceous perennial plants 0.25–1 metre (1–3 ft) tall, but some are woody shrubs 0.25–3.5 metres (1–11 ft) tall.","if an herb is perennial, then it grows over a period of time.",yes,51.833587884902954
25,"Amanita muscaria poisoning has occurred in young children and in people who ingested the mushrooms for a hallucinogenic experience.
Arguably the most iconic toadstool species, the fly agaric is a large white-gilled, white-spotted, usually red mushroom, and is one of the most recognizable and widely encountered in popular culture.
Found in broad-leaved and mixed woodland in the warmer regions of Europe, rubroboletus satanas is classified as a poisonous mushroom, known to cause gastrointestinal symptoms of diarrhea and violent vomiting. However, reports of poisoning are rare, due to its striking appearance and at times putrid smell, which discourage casual experimentation.
The squat, brightly coloured fruiting bodies are often massive and imposing, with a pale, dull-coloured velvety cap up to 30 cm (12 in), extraordinarily 40 cm (16 in), very rarely 50 cm (20 in) across, yellow to orange-red pores and a bulbous red-patterned stem.
Russula emetica, commonly known as the sickener, emetic russula, or vomiting russula, is a basidiomycete mushroom, and the type species of the genus Russula. It has a red, convex to flat cap up to 8.5 cm (3.3 in) in diameter, with a cuticle that can be peeled off almost to the centre.
The mushroom's common names refer to the gastrointestinal distress they cause when consumed raw. The flesh is extremely peppery, but this offensive taste, along with its toxicity, can be removed by parboiling or pickling.","if something is edible and very spicy, then it can hurt your stomach.",yes,47.614943981170654
26,"Carrion flowers, also known as corpse flowers or stinking flowers, are mimetic flowers that emit an odor that smells like rotting flesh. 

The Bulbophyllum flowers produce various odors resembling sap, urine, blood, dung, carrion, and, in some species, fragrant fruity aromas. 

The rafflesia flowers look and smell like rotting flesh.",there exist plants that smell like rotting flesh.,yes,48.060619831085205
27,"Orobanche, commonly known as broomrape, is a genus of over 200 species of small parasitic herbaceous plants.

Striga, commonly known as witchweed, is a genus of parasitic plants that occur naturally in parts of Africa, Asia, and Australia. 

Cuscuta, commonly known as dodder, is a genus of over 201 species of yellow, orange, or red (rarely green) parasitic plants.",there exist a plant parasite that parasitizes herbaceous plant and a plant that is a parasite of the plant.,no,38.43596279621124
28,"A tumbleweed is a structural part of the above-ground anatomy of a number of species of plants. It is a diaspore that, once mature and dry, detaches from its root or stem and rolls due to the force of the wind.",there exist a plant that can be rolled by the wind.,yes,46.31660282611847
29,"Bees feed on and require both nectar and pollen. Most pollen is used by bees as larvae food, but bees also transfer it from plant-to-plant, providing the pollination services needed by plants and nature as a whole.

Butterflies are great for your garden as they are attracted to bright flowers and need to feed on nectar. When they do this their bodies collect pollen and carry it to other plants. This helps fruits, vegetables and flowers to produce new seeds. The majority of plants need pollinators like bees and butterflies to reproduce.

When birds eat fruits and berries, they move seeds away from the parent plant. Sometimes they do this by carrying a large fruit away to eat it. Sometimes they do this by eating small fruits and berries whole. When they defecate (poop) in another place, the seeds are also covered with fertilizer. When seeds grow near the parent plant, they may compete for water, light, and nutrients. When they are far away, they don’t compete with the parent or each other as much. There may have been diseases or other living things that attacked the parent plant. Birds may have moved the seeds away to a safer place.","if there is a fruit or a plant that contains a lot of sugar, it might be good for you.",yes,47.354722023010254
30,"Fruit is organic plant matter which contains seeds; their 'intention' (if such a term can be applied to plants) is that they are eaten by animals. The seeds will not be digested but excreted, usually whole, in a nutrient-rich manner which will enable them to grow where they land. Essentially, fruit is the plant's way to transport its seeds.

Flowers produce nectar as a reward for pollination, the process of transferring pollen from flower to flower. Many flowers need pollen to reproduce. However, because plants are immobile they need help with pollen transfer. An animal that transfers pollen from flower to flower is called a pollinator. By rewarding pollinators with nectar, the animals inadvertently help the plant with pollen transfer. This monarch, covered with sticky grains of pollen, is serving as a pollinator.

Plants can propagate themselves by having animals eat their fruit and then defecate the seeds elsewhere, although humans don't really contribute to the process in this way.","if a plant can help its seed to be eaten by other plant or animals, then it will produce fruit.",yes,48.58718812465668
31,"The carrot is a biennial plant in the umbellifer family, Apiaceae.
Carrot is a herbaceous root vegetable.
Henbit is an annual herb with a sprawling habit and short, erect, squarish, lightly hairy stems.

Garden parsley is a bright green, biennial plant in temperate climates, or an annual herb in subtropical and tropical areas.","if an herb is a root vegetable or a garden herb, then it is probably annual or biennial.",yes,44.46604549884796
32,"Herbaceous plants are vascular plants that have no persistent woody stems above ground. This broad category of plants includes many perennials, and nearly all annuals and biennials.

Almost all annuals and biennials are herbaceous plants since their stems do not become woody and persistent.

Technically, all annual plants are herbaceous, because an annual is a non-woody plant.
Biennials, likewise, lack woody stems, therefore they can also be characterized as herbaceous.","if a plant is a herbaceous plant, then it probably lacks persistent woody stems.",yes,52.221351861953735
33,"The Pacific Plate is moving to the northwest at a speed of between 7 and 11 centimeters (cm) or ~3-4 inches a year. 

In the late Cretaceous, approximately 100 million years ago and subsequent to the splitting off from Gondwana of conjoined Madagascar and India, the Indian Plate split from Madagascar. It began moving north, at about 20 centimetres (7.9 in) per year, and is believed to have begun colliding with Asia as early as 55 million years ago

All plate tectonics move deceptively slow. In the case of the Eurasian Plate, it moves at a rate of just 7-14 millimeters per year.","if a plate moves at a rate greater than 20 cm, then the plate probably moves relatively slowly.",no,52.00278162956238
34,"What countries have the cheapest seafood eateries?
Currently, I'd recommend Indonesia, because the Indonesian rupiah is basically a garbage currency. At current exchange rates, you can order a whole snapper at a restaurant for about RP 12000, which is approximately $1.50 US. A whole grouper is a bit cheaper at about RP 8000, or a dollar.


Indonesia is an island nation in Southeast Asia, between South China Sea and the Pacific Ocean (in north) and the Indian Ocean (in south).
What countries have the cheapest seafood eateries?
I've been to Panama a number of times in the past few months -- whole fried Corvino tends to run about $4.00 and six large prawns about $6.00. Tons of great street food (breakfast typically costs me around $1.50) and some high-end restaurants that don't cost more than $20.
Panama is the isthmus connecting Central America and South America, and offers access to both the Pacific Ocean and the Caribbean Sea.
What countries have the cheapest seafood eateries?
The Philippines is a great place to visit if you are looking for seafood eateries. A platter of shrimp will set you back about 4-5 dollars. That's about 30 pieces of shrimp. Gives you an idea how cheap it is.
The Philippines is located in Southeast Asia, on the eastern rim of the Asiatic Mediterranean. It is bounded in the west by the South China Sea; in the east by the Pacific Ocean; in the south by the Sulu and Celebes Seas.","if a country is a coastal country, then it will be cheaper to have seafood.",yes,53.97776961326599
35,"China's summer harvesting mainly focuses on winter wheat and oilseed rape. Generally spanning from May to late June.
Lat-long coorditates for cities in China are in range: Latitude from 18.24306 to 52.33333 and longitude from 75.98951 to 134.28917.
In Ukraine, the critical time for yield development occurs during July and early August, coincident with late reproduction to grain fill. Harvest begins in early September.
Lat-long coorditates for cities in Ukraine are in range: Latitude from 44.41886 to 52.18903 and longitude from 22.20555 to 40.13222.
In India, sowing of wheat takes place in October to December and harvesting is during February to May.
India is situated north of the equator between 8°4' north (the mainland) to 37°6' north latitude and 68°7' east to 97°25' east longitude.","if a farmer sow wheat, then the crop is likely to be harvested in late june or early july.",yes,47.71726131439209
36,"Geologists believe that the diamonds in all of Earth's commercial diamond deposits were formed in the mantle and delivered to the surface by deep-source volcanic eruptions.

Diamonds are not only formed under the heat and pressure of the Earth’s gravity, but can form in the midst of a collision between Earth and an asteroid.

Diamonds are formed deep within the Earth about 100 miles or so below the surface in the upper mantle. Obviously in that part of the Earth it's very hot. There's a lot of pressure, the weight of the overlying rock bearing down, so that combination of high temperature and high pressure is what's necessary to grow diamond crystals in the Earth.","if the pressure and temperature are high enough, then it's possible to grow diamonds in the mantle.",yes,48.139989376068115
37,"Characterized by warm temperature and high salinity, the North Atlantic Current is sometimes concealed at the surface by shallow and variable wind-drift movements. The current often mixes with northern cold polar water to produce excellent fishing grounds near islands and along the coast of northwestern Europe. 


The cool Labrador Current meets the warm Gulf Stream at the Grand Banks southeast of Newfoundland in the lower right hand corner of the map.  The combination of these two currents produces heavy fogs and has also created one of the richest fishing grounds in the world.
While the Kuroshio Current is historically known to support many fisheries where it meets with the Oyashio current, this region is still recovering from the Fukushima Daiichi Nuclear Power Plant accident.","if a region has rich fishing grounds and is well protected by coastlines, then it will be used by many people and will produce a lot of fish.",yes,46.19259238243103
38,"The Mariana Trench or Marianas Trench is located in the western Pacific Ocean about 200 kilometres (124 mi) east of the Mariana Islands; it is the deepest oceanic trench on Earth. It is crescent-shaped and measures about 2,550 km (1,580 mi) in length and 69 km (43 mi) in width. The maximum known depth is 10,984 metres.","there exist a crescent shaped ocean trench in the pacific ocean, which is the deepest oceanic trench on earth.",yes,48.33742380142212
39,"The Finger Lakes are a group of eleven long, narrow, roughly north–south lakes in an area called the Finger Lakes region in New York, in the United States.","there exist a group of eleven long, narrow, roughly north–south lakes in a region called the finger lakes in new york.",yes,50.91783404350281
40,"During the summer of 1999, Turkey was hit by a series of earthquakes. 
The earthquake caused a tsunami in the Sea of Marmara that was about 1 to 2.5 meters high.
The 1992 Flores earthquake occurred on December 12 on the island of Flores in Indonesia. With a magnitude of 7.8 and a maximum Mercalli intensity of VIII (Severe), it was the largest and also the deadliest earthquake in 1992 and in the Lesser Sunda Islands region.
The tsunami on Flores ran inland as far as 300 meters with wave heights of 25 meters.
it is now generally thought that the K–Pg extinction was caused by the impact of a massive comet or asteroid 10 to 15 km (6 to 9 mi) wide.
The scientific consensus is that the asteroid impact at the K–Pg boundary left megatsunami deposits and sediments around the area of the Caribbean Sea and Gulf of Mexico, from the colossal waves created by the impact.","if a place or an event has large tsunami, then it is the possible area or a possible event of tsunami.",yes,39.167121052742004
41,"The asteroid that slammed into Earth and heralded the doom of the dinosaurs triggered a surge in volcanic eruptions that made the catastrophe even worse, researchers claim.

A few large regional earthquakes (greater than magnitude 6) are considered to be related to a subsequent eruption or to some type of unrest at a nearby volcano. However, volcanoes can only be triggered into eruption by nearby tectonic earthquakes if they are already poised to erupt.

Really big meteorite or asteroid strikes may cause melting and deep deformations that eventually lead to volcanic eruptions.","if an object is too big or too heavy, then it might cause damage or destruction.",yes,53.840285539627075
42,"The ""doldrums"" is a popular nautical term that refers to the belt around the Earth near the equator where sailing ships sometimes get stuck on windless waters.

The horse latitudes are located at about 30 degrees north and south of the equator. It is common in this region of the subtropics for winds to diverge and either flow toward the poles (known as the prevailing westerlies) or toward the equator (known as the trade winds). These diverging winds are the result of an area of high pressure, which is characterized by calm winds, sunny skies, and little or no precipitation.


Summary:
1.Both doldrums and horse latitudes are ocean areas characterized by weak or nonexistent airflow for a prolonged period of time. Both areas are also located in the Atlantic and Pacific Oceans. In addition, both places are near the equator.
2.Doldrums and horse latitudes are situated in different locations near the equator. Doldrums are placed at five degrees north and south of the equator. Meanwhile, horse latitudes are located at 30 degrees north and south latitude.","if a person does not know where a place is, then he will probably not go there.",yes,52.156245708465576
43,"Mars is the fourth planet from the Sun and the second-smallest planet in the Solar System.

Mercury is the smallest planet in the Solar System and the closest to the Sun.

Venus is the second planet from the Sun and is named after the Roman goddess of love and beauty.
The third smallest planet in the Solar System, Venus is a terrestrial planet and is sometimes called Earth's ""sister planet"".
","if a planet is small, then it is probably not the third planet from the sun.",no,49.35206174850464
44,"Mercury is the smallest planet in the Solar System and the closest to the Sun.
Mercury is one of four terrestrial planets in the Solar System, and is a rocky body like Earth.
Mars is the fourth planet from the Sun and the second-smallest planet in the Solar System.
Mars is a terrestrial planet with a thin atmosphere.
Venus is the second planet from the Sun and is named after the Roman goddess of love and beauty.
Venus is a terrestrial planet and is sometimes called Earth's ""sister planet"".","if a planet is rocky, then it might have a thick atmosphere.",no,52.649009227752686
45,"The first direct observation of gravitational waves was made on 14 September 2015. The waveform matched the predictions of general relativity for a gravitational wave emanating from the inward spiral and merger of a pair of black holes of around 36 and 29 solar masses and the subsequent ""ringdown"" of the single resulting black hole. 

GW190521 (initially S190521g) was a gravitational wave signal resulting from the merger of two black holes.

GW170608 was a gravitational wave event that was recorded on 8 June 2017 at 02:01:16.49 UTC by Advanced LIGO. It originated from the merger of two black holes with masses of 12 times of the sun's mass and 7 times of the sun's mass.","if a black hole merger occurs, then the resulting black hole has a mass greater than the mass of the smaller black hole.",no,49.50609803199768
46,"Jupiter is the fifth planet from the Sun and the largest in the Solar System. It is a gas giant with a mass more than two and a half times that of all the other planets in the Solar System combined, but slightly less than one-thousandth the mass of the Sun.

Saturn is the sixth planet from the Sun and the second-largest in the Solar System, after Jupiter. It is a gas giant with an average radius of about nine and a half times that of Earth.","if an object is two and a half times larger than a planet, then it is probably more massive than the planet.",yes,43.270641565322876
47,"Black holes are some of the strangest and most fascinating objects in space. They're extremely dense, with such strong gravitational attraction that not even light can escape their grasp. 

Except for black holes and some hypothetical objects (e.g. white holes, quark stars, and strange stars), neutron stars are the smallest and densest currently known class of stellar objects.
Neutron stars are among the densest objects in the universe. A big difference between a neutron star and a black hole is that a neutron star would be having a hard surface unlike that of a black hole.","if a thing is small and have a hard surface, then it probably have strong gravitational attraction.",no,44.68092918395996
